,school_id,latitude,longitude,type
6925,11014156,-10.876589,-61.905546,"['establishment', 'point_of_interest', 'school']"
6926,35062339,-20.0357307,-47.7450809,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
6927,35907911,-21.697346,-47.4883749,"['establishment', 'point_of_interest', 'school']"
6928,35108820,-23.6602881,-46.5244578,"['establishment', 'point_of_interest', 'school']"
6929,42003270,-27.6166918,-48.6287534,"['establishment', 'point_of_interest', 'school']"
6930,27020819,-9.6420469,-36.4974008,"['establishment', 'point_of_interest', 'school']"
6931,43064973,-27.6483905,-52.2677053,"['establishment', 'point_of_interest', 'university']"
6932,52083101,-16.830223,-49.364797,"['establishment', 'point_of_interest', 'school']"
6933,33048487,-22.7579863,-43.3157293,"['establishment', 'point_of_interest', 'school']"
6934,23320214,-3.4925426,-39.5903083,"['establishment', 'point_of_interest', 'school']"
6935,25000047,-19.4034678,-40.0529874,"['establishment', 'point_of_interest', 'school']"
6936,51028646,-14.6101965,-57.4949513,"['establishment', 'point_of_interest', 'school']"
6937,35008837,-23.7246305,-46.567177,"['establishment', 'point_of_interest', 'school']"
6939,31080349,-16.477746,-43.493727,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
6940,41366522,-25.524749,-48.533938,"['establishment', 'point_of_interest', 'primary_school', 'school']"
6941,21249881,-4.4536369,-43.8906015,"['establishment', 'point_of_interest', 'school']"
6942,52086488,-16.6453551,-49.1837847,"['establishment', 'point_of_interest', 'school']"
6943,29125600,-10.5356621,-38.1151748,"['establishment', 'point_of_interest', 'school']"
6944,31233374,-15.79142,-43.321396,"['establishment', 'point_of_interest', 'school']"
6945,33387206,-22.6407565,-43.2786496,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
6946,35913340,-21.0833485,-49.2479947,"['establishment', 'point_of_interest', 'school']"
6947,42001501,-27.645145,-48.52213,"['establishment', 'point_of_interest', 'school']"
6948,17026253,-10.1691109,-48.339907,"['establishment', 'point_of_interest', 'school']"
6949,15118100,-1.0557247,-46.7848857,"['establishment', 'point_of_interest', 'university']"
6950,35446993,-23.6411394,-46.83594919999999,"['establishment', 'point_of_interest', 'school']"
6952,52035549,-16.6188047,-49.3168103,"['establishment', 'point_of_interest', 'school']"
6953,52057933,-18.2216802,-49.73913959999999,"['establishment', 'point_of_interest', 'school']"
6954,52067840,-18.4507636,-50.4562863,"['establishment', 'point_of_interest', 'school']"
6955,24056820,-5.8024757,-35.2088059,"['establishment', 'point_of_interest', 'school']"
6956,13020811,-3.4529753,-60.00754749999999,"['establishment', 'point_of_interest', 'school']"
6957,32034636,-20.3217705,-40.3665192,"['establishment', 'point_of_interest', 'school']"
6960,35100808,-23.5295982,-46.6659746,"['establishment', 'point_of_interest', 'school']"
6961,11031298,-11.195751,-61.51892600000001,"['establishment', 'point_of_interest', 'school']"
6962,31043265,-18.893545,-41.973475,"['establishment', 'point_of_interest', 'school']"
6963,26106388,-7.773582999999999,-34.8985739,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
6965,35113025,-21.7013383,-47.27150400000001,"['establishment', 'point_of_interest', 'school']"
6966,52000028,-14.543105,-49.967536,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
6967,35166200,-23.2451017,-47.0626714,"['establishment', 'point_of_interest', 'school']"
6968,25001825,-6.337045199999999,-37.74600470000001,"['establishment', 'point_of_interest', 'school']"
6969,31124737,-21.7818622,-46.5696167,"['establishment', 'point_of_interest', 'school']"
6970,25067869,-6.904539600000001,-35.5262494,"['establishment', 'point_of_interest', 'school']"
6971,15565793,-1.362856,-48.4101015,"['establishment', 'point_of_interest', 'school']"
6973,26120992,-23.5330126,-46.6267708,"['establishment', 'point_of_interest', 'school']"
6974,35131295,-23.9929028,-46.2537593,"['establishment', 'point_of_interest', 'school', 'university']"
6975,29177812,-12.885288,-38.681178,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
6976,27235807,-9.5463506,-35.7844877,"['establishment', 'point_of_interest', 'primary_school', 'school']"
6977,33104379,-22.792665,-43.3621634,"['establishment', 'point_of_interest', 'school']"
6978,35150988,-21.1998115,-50.4548812,"['establishment', 'point_of_interest', 'school']"
6979,24018333,-6.1273513,-38.2050732,"['establishment', 'point_of_interest', 'primary_school', 'school']"
6980,26106060,-7.7480977,-34.8248711,"['establishment', 'point_of_interest', 'school']"
6981,35000413,-23.4796909,-46.7102206,"['establishment', 'point_of_interest', 'school']"
6982,32041560,-20.2669452,-40.2996003,"['establishment', 'point_of_interest', 'school']"
6983,35448205,-20.8289326,-49.40506329999999,"['establishment', 'point_of_interest', 'school']"
6984,41093518,-26.2321285,-52.6831604,"['establishment', 'point_of_interest', 'school']"
6985,23130890,-4.746985,-37.960832,"['establishment', 'point_of_interest', 'school']"
6986,31330761,-19.1690519,-43.7142023,"['establishment', 'point_of_interest', 'school']"
6987,52061329,-23.5011879,-46.4783044,"['establishment', 'point_of_interest', 'primary_school', 'school', 'secondary_school']"
6989,29182581,-12.972983,-38.501991,"['establishment', 'point_of_interest', 'school']"
6990,31342645,0.092082,-51.086171,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
6991,33057109,-22.90041,-43.1094952,"['establishment', 'point_of_interest', 'school']"
6993,52062481,-17.3272905,-48.4289551,"['establishment', 'point_of_interest', 'school']"
6994,52013880,-19.7472446,-47.9269754,"['establishment', 'point_of_interest', 'school']"
6995,35010297,-23.6229532,-46.7717036,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
6996,52054241,-20.855117,-49.4159269,"['establishment', 'point_of_interest', 'school']"
6997,33141568,-22.7601629,-43.4461881,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
6998,31000248,-19.8835246,-43.9395471,"['establishment', 'point_of_interest', 'school']"
6999,43211402,-30.0436384,-51.1421108,"['establishment', 'point_of_interest', 'school']"
7000,41147510,-24.2131589,-50.9309411,"['establishment', 'point_of_interest', 'school']"
7001,26078562,-9.126090999999999,-36.458702,"['establishment', 'point_of_interest', 'school']"
7002,31082074,-15.7407031,-43.0260316,"['establishment', 'point_of_interest', 'school']"
7004,33089280,-22.8212413,-43.0400932,"['establishment', 'point_of_interest', 'school']"
7005,35044945,-23.3308247,-46.74996429999999,"['establishment', 'point_of_interest', 'school']"
7007,35044209,-19.9796155,-49.6789419,"['establishment', 'point_of_interest', 'school']"
7009,35187185,-23.5008105,-46.4025569,"['establishment', 'point_of_interest', 'school']"
7010,51024632,-15.8874677,-52.2701448,"['establishment', 'point_of_interest', 'school']"
7013,31119121,-18.4148944,-46.4185329,"['establishment', 'point_of_interest', 'school']"
7014,35567929,-23.5425756,-46.7678413,"['establishment', 'point_of_interest', 'school']"
7015,41129970,-25.4959741,-49.3168051,"['establishment', 'point_of_interest', 'school']"
7016,31334260,-21.2385259,-45.2339134,"['establishment', 'point_of_interest', 'university']"
7017,16009762,0.0336463,-51.0600976,"['establishment', 'point_of_interest', 'school']"
7018,31005134,-23.60902,-46.661978,"['establishment', 'point_of_interest', 'school']"
7020,33135169,-22.909106,-43.2848472,"['establishment', 'point_of_interest', 'school']"
7022,35034320,-23.2016963,-49.3812249,"['establishment', 'point_of_interest', 'school']"
7025,43029116,-29.8827784,-53.0049885,"['establishment', 'point_of_interest', 'school']"
7026,35119039,-23.4795177,-46.6378999,"['establishment', 'point_of_interest', 'primary_school', 'school', 'secondary_school']"
7027,35495414,-15.5896534,-56.1047016,"['establishment', 'point_of_interest', 'school']"
7029,32053622,-20.6734234,-41.207339,"['establishment', 'point_of_interest', 'school']"
7030,26053764,-16.7164187,-49.2983163,"['establishment', 'point_of_interest', 'school']"
7031,35172832,-23.6539189,-47.2185156,"['establishment', 'point_of_interest', 'school']"
7032,23200758,-3.7231758,-40.9917199,"['establishment', 'point_of_interest', 'school']"
7033,43114857,-29.9850268,-52.37530049999999,"['establishment', 'point_of_interest', 'school']"
7035,51093170,-15.652871,-56.1395629,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
7036,43072135,-27.5651813,-53.9695498,"['establishment', 'point_of_interest', 'school']"
7039,35150587,-16.6936479,-49.2105962,"['establishment', 'point_of_interest', 'school']"
7040,31340014,-20.1410149,-44.8975631,"['establishment', 'point_of_interest', 'school']"
7041,42002672,-27.3101107,-48.55093249999999,"['establishment', 'point_of_interest', 'school']"
7042,31102539,-22.9641688,-43.2790459,"['establishment', 'point_of_interest', 'school']"
7043,43127991,-28.400244,-54.940334,"['establishment', 'point_of_interest', 'school']"
7044,52087468,-15.8836105,-48.01341499999999,"['establishment', 'point_of_interest', 'school']"
7045,31363294,-19.9255483,-43.9377513,"['establishment', 'point_of_interest', 'school']"
7046,23249676,-4.027542,-38.872376,"['establishment', 'point_of_interest', 'school']"
7047,33042519,-22.4119363,-42.9692218,"['establishment', 'point_of_interest', 'school']"
7048,33070059,-22.830311,-43.2805397,"['establishment', 'point_of_interest', 'school']"
7049,33053898,-22.9224525,-42.8187462,"['establishment', 'point_of_interest', 'school']"
7050,35021805,-22.2821231,-48.1251797,"['establishment', 'point_of_interest', 'school']"
7052,35110826,-22.9250377,-45.4594355,"['establishment', 'point_of_interest', 'primary_school', 'school', 'secondary_school']"
7053,21206341,-4.4840391,-43.927908,"['establishment', 'point_of_interest', 'school', 'university']"
7054,33016836,-22.2323013,-43.1018221,"['establishment', 'point_of_interest', 'school']"
7055,35904223,-22.8927875,-49.635817,"['establishment', 'point_of_interest', 'school']"
7056,22129391,-4.2897216,-41.7937795,"['establishment', 'point_of_interest', 'university']"
7057,35154611,-22.608425,-48.8102909,"['establishment', 'point_of_interest', 'school']"
7059,26089505,-7.410769999999999,-35.110272,"['establishment', 'point_of_interest', 'school']"
7060,33135193,-22.8288505,-43.2995022,"['establishment', 'point_of_interest', 'school']"
7061,35906438,-23.632489,-46.7837999,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
7062,41128389,-25.4276737,-49.2805389,"['establishment', 'point_of_interest', 'school']"
7063,35140703,-23.6166889,-48.0593501,"['establishment', 'point_of_interest', 'school']"
7064,35504324,-20.807919,-49.383143,"['establishment', 'point_of_interest', 'school']"
7066,42141257,-22.89399,-43.1153916,"['establishment', 'point_of_interest', 'school']"
7067,35158471,-22.1774926,-49.96716809999999,"['establishment', 'point_of_interest', 'school']"
7068,31118958,-18.5921696,-46.5158756,"['establishment', 'point_of_interest', 'school']"
7069,41015908,-24.040509,-52.380832,"['establishment', 'point_of_interest', 'school']"
7070,52098982,-15.8361755,-48.0131211,"['establishment', 'point_of_interest', 'school']"
7071,33021708,-22.2841808,-42.5352488,"['establishment', 'point_of_interest', 'school']"
7072,42048206,-27.8139411,-50.3205063,"['establishment', 'point_of_interest', 'school']"
7073,31202851,-20.360699,-44.934017,"['establishment', 'point_of_interest', 'school']"
7074,26111314,-8.1471717,-34.9191128,"['establishment', 'point_of_interest', 'school']"
7075,33106754,-21.7655124,-41.3140413,"['establishment', 'point_of_interest', 'school']"
7076,35116476,-20.4171559,-49.9757958,"['establishment', 'point_of_interest', 'school']"
7077,52067343,-16.7413245,-49.2728984,"['establishment', 'point_of_interest', 'school']"
7078,35100473,-23.4899666,-46.6332236,"['establishment', 'point_of_interest', 'school']"
7079,14000512,-3.0868114,-60.0404115,"['establishment', 'point_of_interest', 'school']"
7080,17009995,-12.9854988,-38.4950116,"['establishment', 'point_of_interest', 'primary_school', 'school', 'secondary_school']"
7081,31043427,-18.831037,-41.898834,"['establishment', 'point_of_interest', 'school']"
7082,33467293,-22.9037991,-43.2988102,"['establishment', 'point_of_interest', 'school']"
7083,51051915,-16.47083,-54.6475,"['establishment', 'point_of_interest', 'school']"
7084,28024150,-11.3816532,-37.6592889,"['establishment', 'point_of_interest', 'school']"
7085,41392272,-25.4250496,-49.2629957,"['establishment', 'point_of_interest', 'school']"
7086,15037614,-23.5179794,-46.34233260000001,"['establishment', 'point_of_interest', 'school']"
7087,29128366,-25.43178,-49.228486,"['establishment', 'point_of_interest', 'school']"
7088,50005499,-20.4362401,-54.6470244,"['establishment', 'point_of_interest', 'school']"
7089,26121859,-8.0476593,-34.8812874,"['establishment', 'point_of_interest', 'school']"
7090,35100468,-23.4988553,-46.6269102,"['establishment', 'point_of_interest', 'school']"
7091,13022725,-3.3001032,-60.6214829,"['establishment', 'point_of_interest', 'school']"
7094,35102465,-22.0088804,-47.8850229,"['establishment', 'point_of_interest', 'school']"
7095,25052802,-7.2429863,-35.8937485,"['establishment', 'point_of_interest', 'primary_school', 'school']"
7096,42010845,-28.321251,-49.043142,"['establishment', 'point_of_interest', 'school']"
7097,41145615,-24.5425516,-52.9845053,"['establishment', 'point_of_interest', 'school']"
7098,42097720,-27.7007897,-49.3341324,"['establishment', 'point_of_interest', 'school']"
7100,32086202,-20.1995827,-40.2562213,"['establishment', 'point_of_interest', 'school']"
7101,26306611,-8.1952956,-34.925616,"['establishment', 'point_of_interest', 'school']"
7102,35288032,-22.9484259,-45.45464579999999,"['establishment', 'point_of_interest', 'primary_school', 'school']"
7104,41109422,-26.4801336,-51.9867365,"['establishment', 'point_of_interest', 'school']"
7105,17021685,-11.7289741,-49.0574344,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
7106,12027758,-9.978377,-67.83246199999999,"['establishment', 'point_of_interest', 'school']"
7107,31223778,-22.2927964,-44.9368834,"['establishment', 'point_of_interest', 'school']"
7108,35020709,-21.981175,-46.7906061,"['establishment', 'point_of_interest', 'school']"
7110,52022277,-16.432784,-49.38925810000001,"['establishment', 'point_of_interest', 'school']"
7111,51162806,-12.550872,-55.7168633,"['establishment', 'point_of_interest', 'school']"
7112,35135446,-23.483784,-46.655244,"['establishment', 'point_of_interest', 'school']"
7113,42025419,-27.1984436,-50.0702394,"['establishment', 'point_of_interest', 'primary_school', 'school']"
7114,35007648,-23.6986859,-46.4834643,"['establishment', 'point_of_interest', 'school']"
7115,43096948,-30.1928879,-52.3735313,"['establishment', 'point_of_interest', 'school']"
7116,35144642,-12.898761,-38.325828,"['establishment', 'point_of_interest', 'school']"
7117,29400360,-12.4327753,-38.3305354,"['establishment', 'point_of_interest', 'school']"
7118,26092786,-7.6566406,-35.3225885,"['establishment', 'point_of_interest', 'school']"
7119,52033341,-16.6852418,-49.2869693,"['establishment', 'point_of_interest', 'school']"
7120,33029717,-22.5740448,-44.1773311,"['establishment', 'point_of_interest', 'school']"
7121,42072379,-26.7782078,-51.0255914,"['establishment', 'point_of_interest', 'school']"
7122,32068190,-23.516408,-47.4996781,"['establishment', 'point_of_interest', 'primary_school', 'school', 'secondary_school']"
7124,52024164,-22.7870776,-51.7109123,"['establishment', 'point_of_interest', 'school']"
7125,31008800,-19.9587489,-44.0400199,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
7126,15141179,-3.2070109,-52.2209465,"['establishment', 'point_of_interest', 'primary_school', 'school', 'secondary_school']"
7127,23244607,-7.208613199999999,-39.3146969,"['establishment', 'point_of_interest', 'school']"
7128,50003097,-19.5383473,-54.044843,"['establishment', 'point_of_interest', 'school']"
7130,31200280,-18.5789827,-47.87535279999999,"['establishment', 'point_of_interest', 'school']"
7131,11015608,-10.8831318,-61.9148977,"['establishment', 'point_of_interest', 'primary_school', 'school']"
7132,42052572,-27.1004381,-52.6746073,"['establishment', 'point_of_interest', 'school']"
7133,31115843,-20.440315,-54.62295,"['establishment', 'point_of_interest', 'school']"
7134,23165901,-23.5283085,-46.7032968,"['establishment', 'point_of_interest', 'school']"
7135,41132556,-25.4644748,-49.2953909,"['establishment', 'point_of_interest', 'school']"
7136,31097578,-19.912698,-43.964585,"['establishment', 'point_of_interest', 'school']"
7137,43164226,-28.5112644,-50.9391392,"['establishment', 'point_of_interest', 'school']"
7138,15034399,-1.370064,-48.4102139,"['establishment', 'point_of_interest', 'school']"
7139,29393795,-23.483784,-46.655244,"['establishment', 'point_of_interest', 'school']"
7140,42030129,-27.8248626,-50.35363400000001,"['establishment', 'point_of_interest', 'school']"
7142,17048826,-12.7819055,-48.6388879,"['establishment', 'point_of_interest', 'school']"
7143,52093727,-16.0562417,-48.0342865,"['establishment', 'point_of_interest', 'school']"
7145,43023355,-29.1858168,-51.5125292,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
7147,35113335,-23.5375504,-46.5937086,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
7148,11002018,-8.7511453,-63.8443605,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
7150,21249911,-4.4526018,-43.8890788,"['establishment', 'point_of_interest', 'school']"
7152,43027539,-30.5122402,-53.49241,"['establishment', 'point_of_interest', 'school']"
7153,35017772,-22.9085689,-43.5847588,"['establishment', 'point_of_interest', 'school']"
7154,11106867,-12.7253766,-60.1377671,"['establishment', 'point_of_interest', 'school']"
7155,52033228,-16.6906959,-49.3097061,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
7156,43038514,-29.9027003,-51.1909772,"['establishment', 'point_of_interest', 'school']"
7157,52070913,-15.3514013,-49.5959766,"['establishment', 'point_of_interest', 'university']"
7158,26055660,-8.2885771,-35.98062609999999,"['establishment', 'point_of_interest', 'school']"
7159,24060186,-5.7610263,-35.2599567,"['establishment', 'point_of_interest', 'school']"
7160,31007714,-19.9288709,-43.4737499,"['establishment', 'point_of_interest', 'school']"
7161,32055838,-21.0625417,-41.36334739999999,"['establishment', 'point_of_interest', 'school']"
7162,35110735,-22.7389274,-45.1123158,"['establishment', 'point_of_interest', 'school']"
7164,26105250,-7.868596299999999,-34.9043825,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
7165,42000238,-27.5943117,-48.5468761,"['establishment', 'point_of_interest', 'school']"
7166,23025832,-3.879832099999999,-40.0230378,"['establishment', 'point_of_interest', 'school']"
7167,35125222,-22.9851273,-46.5260875,"['establishment', 'point_of_interest', 'school']"
7168,21198152,-5.0828932,-42.8417035,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
7169,52154203,-15.5547636,-47.32096110000001,"['establishment', 'point_of_interest', 'university']"
7170,41044410,-23.6025202,-46.6369605,"['establishment', 'point_of_interest', 'primary_school', 'school', 'secondary_school']"
7171,23124121,-4.5673992,-37.7728721,"['establishment', 'point_of_interest', 'school']"
7172,29147905,-11.4765902,-39.0002994,"['establishment', 'point_of_interest', 'school']"
7173,35101448,-23.5687248,-46.7137788,"['establishment', 'point_of_interest', 'university']"
7176,33067252,-22.9135173,-43.2170868,"['establishment', 'point_of_interest', 'school']"
7177,35910193,-23.5243698,-46.3495931,"['establishment', 'point_of_interest', 'school']"
7178,29395992,-12.6667128,-38.5431886,"['establishment', 'point_of_interest', 'school']"
7179,26122359,-8.0526717,-34.8983359,"['establishment', 'point_of_interest', 'school']"
7180,52059626,-18.4064409,-49.236651,"['establishment', 'point_of_interest', 'school']"
7182,52010287,-13.4470247,-49.1454333,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
7183,41042891,-23.1783757,-50.3069088,"['establishment', 'point_of_interest', 'primary_school', 'school', 'secondary_school']"
7184,15567788,-1.3070462,-48.48647769999999,"['establishment', 'point_of_interest', 'school']"
7185,17025052,-10.7341855,-48.4065215,"['establishment', 'point_of_interest', 'school']"
7186,42103770,-26.9158464,-48.6636896,"['establishment', 'point_of_interest', 'school']"
7188,35046000,-22.803458,-45.191474,"['establishment', 'point_of_interest', 'university']"
7189,35045962,-22.7357311,-47.3155779,"['establishment', 'point_of_interest', 'school']"
7190,32062648,-20.3717797,-40.30806159999999,"['establishment', 'point_of_interest', 'school']"
7191,26111713,-8.132133,-34.96816,"['establishment', 'point_of_interest', 'school']"
7192,23545518,-3.61569,-39.822519,"['establishment', 'point_of_interest', 'school']"
7193,41374053,-26.0840539,-53.0914797,"['establishment', 'point_of_interest', 'school']"
7194,33050813,-22.9530539,-43.5778013,"['establishment', 'point_of_interest', 'school']"
7195,35111041,-23.6322195,-45.42855309999999,"['establishment', 'point_of_interest', 'school']"
7196,23074264,-3.704595,-38.5893663,"['establishment', 'point_of_interest', 'school']"
7197,52001130,-14.125742,-50.604583,"['establishment', 'point_of_interest', 'school']"
7198,35138253,-23.4747157,-46.613008,"['establishment', 'point_of_interest', 'school']"
7199,31148458,-17.255292,-40.571857,"['establishment', 'point_of_interest', 'school']"
7200,23076046,-3.708977,-38.5952418,"['establishment', 'point_of_interest', 'primary_school', 'school', 'secondary_school']"
7201,33002827,-21.1758607,-42.0126253,"['establishment', 'point_of_interest', 'school']"
7202,26142759,-7.875144999999999,-35.448262,"['establishment', 'point_of_interest', 'school']"
7203,23235705,-6.203902299999999,-40.70095440000001,"['establishment', 'point_of_interest', 'school']"
7204,22022520,-5.0955467,-42.7571636,"['establishment', 'point_of_interest', 'school']"
7205,41130197,-25.452284,-49.2787011,"['establishment', 'point_of_interest', 'school']"
7207,41381645,-23.6977528,-46.5582029,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
7208,33052484,-22.6812697,-43.60994549999999,"['establishment', 'point_of_interest', 'school']"
7212,29123143,-11.032018,-38.796632,"['establishment', 'point_of_interest', 'school']"
7213,35139609,-23.5224501,-46.1887668,"['establishment', 'point_of_interest', 'school']"
7214,52040127,-16.7579623,-49.43998990000001,"['establishment', 'point_of_interest', 'school']"
7215,43183034,-30.0032859,-51.0812508,"['establishment', 'point_of_interest', 'school']"
7216,29399262,-12.1433612,-38.4264174,"['establishment', 'point_of_interest', 'school']"
7220,35018843,-23.0902285,-47.2007457,"['establishment', 'point_of_interest', 'school']"
7221,42074185,-27.0138787,-51.14294779999999,"['establishment', 'point_of_interest', 'school']"
7223,22142517,-5.074533199999999,-42.7860563,"['establishment', 'point_of_interest', 'school']"
7224,52091279,-16.6781112,-49.2579378,"['establishment', 'point_of_interest', 'school']"
7225,35028289,-20.144427,-50.829556,"['establishment', 'point_of_interest', 'school']"
7226,35003748,-23.5786946,-46.6356322,"['establishment', 'point_of_interest', 'school']"
7227,23163240,-21.1903393,-47.8114774,"['establishment', 'point_of_interest', 'school']"
7230,23265264,-5.1927245,-39.2936909,"['establishment', 'point_of_interest', 'school']"
7231,35014266,-23.034744,-45.582206,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
7233,33351201,-22.9763631,-43.1978102,"['establishment', 'point_of_interest', 'school']"
7235,35112471,-22.9800257,-46.9966269,"['establishment', 'point_of_interest', 'school']"
7236,52039951,-16.6623347,-49.389662,"['establishment', 'point_of_interest', 'school']"
7237,42109230,-27.5951284,-48.5482662,"['establishment', 'point_of_interest', 'school']"
7238,41027752,-23.606485,-51.6439908,"['establishment', 'point_of_interest', 'school']"
7241,26116308,-27.2228058,-51.8052235,"['establishment', 'point_of_interest', 'school']"
7242,31081388,-16.7313754,-43.85448,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
7243,23077204,-1.4683447,-48.4585533,"['establishment', 'point_of_interest', 'school']"
7244,23051930,-4.3713609,-38.813613,"['establishment', 'point_of_interest', 'school']"
7245,43046142,-30.1479662,-51.1449194,"['establishment', 'point_of_interest', 'school']"
7246,31054607,-22.363042,-45.776643,"['establishment', 'point_of_interest', 'school']"
7247,35501918,-20.8133479,-49.3889982,"['establishment', 'point_of_interest', 'school']"
7248,35029397,-20.9020711,-51.3884847,"['establishment', 'point_of_interest', 'school']"
7249,26042053,-9.1842385,-38.2672784,"['establishment', 'point_of_interest', 'school']"
7252,29277680,-14.861351,-40.8547647,"['establishment', 'point_of_interest', 'school']"
7253,23073012,-3.7300076,-38.5123553,"['establishment', 'point_of_interest', 'school']"
7254,17035163,-11.6132306,-47.7497554,"['establishment', 'point_of_interest', 'school']"
7255,22021922,-5.5620784,-42.6108488,"['establishment', 'point_of_interest', 'school']"
7256,17051940,-23.6291417,-46.741536,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
7257,43029035,-30.0427362,-52.8995159,"['establishment', 'point_of_interest', 'school']"
7258,51058219,-11.848491,-55.4967111,"['establishment', 'point_of_interest', 'primary_school', 'school', 'secondary_school']"
7259,15039641,-1.4490721,-48.47916799999999,"['establishment', 'point_of_interest', 'school']"
7260,35919330,-22.7378852,-47.6158412,"['establishment', 'point_of_interest', 'school']"
7262,35034472,-22.9056379,-49.6312217,"['establishment', 'point_of_interest', 'school']"
7264,52088413,-18.4061068,-49.2297123,"['establishment', 'point_of_interest', 'university']"
7266,23118709,-5.4540346,-39.7180006,"['establishment', 'point_of_interest', 'school']"
7267,31128074,-20.7620737,-42.8648688,"['establishment', 'point_of_interest', 'school']"
7269,33025754,-22.6503947,-42.3891746,"['establishment', 'point_of_interest', 'school']"
7270,23069040,-3.7721011,-38.60099719999999,"['establishment', 'point_of_interest', 'school']"
7271,23325429,-7.2916865,-39.3125798,"['establishment', 'point_of_interest', 'school']"
7272,27036960,2.818651,-60.67036419999999,"['establishment', 'point_of_interest', 'school']"
7273,35041973,-23.6836744,-46.4615532,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
7274,35003608,-23.5209127,-46.72862809999999,"['establishment', 'point_of_interest', 'school']"
7275,50006045,-20.4343004,-54.5898331,"['establishment', 'point_of_interest', 'primary_school', 'school', 'secondary_school']"
7276,26178028,-8.439339,-35.012364,"['establishment', 'point_of_interest', 'school']"
7277,43113788,-32.1005821,-52.18120159999999,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
7278,35007298,-23.5201693,-46.3413652,"['establishment', 'point_of_interest', 'school']"
7279,32036205,-20.1752013,-40.2080499,"['establishment', 'point_of_interest', 'school']"
7280,31167339,-18.900028,-48.2633249,"['establishment', 'point_of_interest', 'school']"
7281,31319112,-19.753209,-46.384817,"['establishment', 'point_of_interest', 'school']"
7282,31202339,-20.8917049,-45.2699558,"['establishment', 'point_of_interest', 'school']"
7284,51050765,-14.6258005,-57.4959804,"['establishment', 'point_of_interest', 'school']"
7287,26009617,-8.121554999999999,-38.728453,"['establishment', 'point_of_interest', 'school']"
7288,27258009,-9.741560999999999,-36.6540345,"['establishment', 'point_of_interest', 'school']"
7289,22129243,-7.0701658,-41.4022779,"['establishment', 'point_of_interest', 'university']"
7290,13029916,-3.1342618,-60.0128036,"['establishment', 'point_of_interest', 'university']"
7291,26039702,-8.7580574,-38.9657451,"['establishment', 'point_of_interest', 'school']"
7292,26121344,-8.0551389,-34.8824399,"['establishment', 'point_of_interest', 'school']"
7293,31305260,-21.837967,-44.531982,"['establishment', 'point_of_interest', 'school']"
7295,25094726,-7.199597300000001,-34.8518773,"['establishment', 'point_of_interest', 'school']"
7296,41147278,-25.90967,-53.473113,"['establishment', 'point_of_interest', 'school']"
7297,43142133,-27.7080911,-53.9657858,"['establishment', 'point_of_interest', 'school']"
7298,33071535,-22.8958197,-43.2924134,"['establishment', 'point_of_interest', 'school']"
7299,27045137,-10.2836935,-36.5706469,"['establishment', 'point_of_interest', 'school']"
7300,31033880,-20.071364,-44.563891,"['establishment', 'point_of_interest', 'school']"
7301,41142918,-22.5040612,-43.1758665,"['establishment', 'point_of_interest', 'primary_school', 'school', 'secondary_school']"
7302,31134660,-21.1366499,-44.2610195,"['establishment', 'point_of_interest', 'school']"
7303,15033813,-0.7294312000000001,-48.51891910000001,"['establishment', 'point_of_interest', 'school']"
7304,23246456,-19.920194,-43.9886627,"['establishment', 'point_of_interest', 'school']"
7305,17052963,-12.6952,-48.9606,"['establishment', 'point_of_interest', 'school']"
7306,26175240,-23.4687802,-46.7235497,"['establishment', 'point_of_interest', 'school']"
7307,23121459,-5.5912302,-39.3721027,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
7309,50004620,-17.5871823,-54.7569259,"['establishment', 'point_of_interest', 'school']"
7310,51110610,-9.9041565,-56.0984981,"['establishment', 'point_of_interest', 'school']"
7311,43150829,-28.8237325,-52.50597029999999,"['establishment', 'point_of_interest', 'school']"
7312,35368441,-23.62163,-47.009049,"['establishment', 'point_of_interest', 'school']"
7313,35012233,-24.003037,-46.412166,"['establishment', 'point_of_interest', 'school']"
